group,geography,convention,passthrough,decile,tenure,households,income_dollars,federal_dollars,state_local_dollars,total_dollars,per_household,share_of_income,note
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,4,no_cash_rent,146609.07592127,6363603514.844706,207886.53384009693,128939964.6422272,129147851.1760673,880.899428391599,0.020294767088301063,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,4,owner,6332146.11438108,275342556996.8819,7722314.649333618,6410004286.33915,6417726600.988484,1013.5152419198037,0.023308153563276313,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,4,renter,5241493.7946272,226817732759.5499,7834576.830321588,5122821915.479136,5130656492.309458,978.8538713083366,0.02262017360762741,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,5,no_cash_rent,126248.43665238,7038463370.036355,312716.5046435831,131734175.65658033,132046892.16122392,1045.9289292017907,0.01876075575293388,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,5,owner,7080665.79356858,389748433090.511,13979704.114206411,8488253264.021762,8502232968.135968,1200.7674441941049,0.021814668761378962,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,5,renter,4513138.78272012,247469691969.17874,10398640.599800074,5185750945.8047285,5196149586.404529,1151.3383116644932,0.020997115020661546,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,6,no_cash_rent,107958.64864836,7286984606.846871,315939.46042500774,129676303.94353434,129992243.40395935,1204.092909937828,0.017838962261813793,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,6,owner,7981122.95739667,546982394783.4121,22037057.45356709,11186699316.057312,11208736373.51088,1404.4059254998635,0.020491950893500307,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,6,renter,3630667.80053183,247274484812.6564,11638933.204708973,4776376737.515603,4788015670.720312,1318.7699711934401,0.0193631610408485,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,7,no_cash_rent,117997.58214996,10193433624.797731,490245.51452877425,164610345.6966221,165100591.21115088,1399.1862223187668,0.016196759334313807,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,7,owner,8706115.463583,748529647605.4202,34633618.91667096,14796200993.14093,14830834612.057602,1703.496200354087,0.019813289506303598,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,7,renter,2896756.82455565,246849226458.5552,12444497.454648295,4535261928.091093,4547706425.545741,1569.9303396802525,0.018423012665625182,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,8,no_cash_rent,62238.18737247,6636544528.542483,354208.45272175135,108868296.57957336,109222505.03229511,1754.9114079856352,0.01645773708931665,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,8,owner,9246885.02559548,1003692459222.6896,53454583.24658602,18964014614.768497,19017469198.015083,2056.6351961092323,0.01894750630361732,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,8,renter,2408756.36581163,260644823806.39993,15787782.194391279,4728420361.08331,4744208143.277701,1969.5674542324005,0.01820181223626207,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,9,no_cash_rent,75498.43890449,11126207631.659338,605060.9079939997,189811155.5115891,190416216.4195831,2522.12124095004,0.01711420663027703,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,9,owner,9934650.23751075,1430397687319.1619,88641631.74984203,27155551705.195133,27244193336.944977,2742.3404634898698,0.01904658653916436,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,9,renter,1710810.32279,240092630970.3849,15798390.877877457,4366152506.449309,4381950897.327187,2561.33063902787,0.018251084506911396,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,10,no_cash_rent,45827.37406967,10953255069.160057,966513.3225433229,253910274.76466018,254876788.0872035,5561.6712338726165,0.023269501757959932,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,10,owner,10356566.04611519,2899430994705.913,226806062.28211933,53060104792.5279,53286910854.81002,5145.229665657205,0.01837840284942352,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_avg_rate_3.324pct,1.0,10,renter,1318909.92608681,365716264447.1761,30527903.240898617,6144559870.510995,6175087773.751894,4681.963227066844,0.016884914273873706,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,1,no_cash_rent,275763.57723149,2347924995.266514,27205.220014025894,94828608.96186353,94855814.18187755,343.97513672463987,0.040399848535668595,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,1,owner,6082867.27027557,41203566588.52645,2621409.5806745444,3051509158.694911,3054130568.2755857,502.0873270077493,0.07412296607172932,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,1,renter,5360171.59550726,43292252733.99284,1458111.203369148,2515468976.185856,2516927087.389225,469.5609165756633,0.05813804845994876,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,2,no_cash_rent,293086.75319936,6244721348.75032,157081.96707222066,169138267.077979,169295349.04505122,577.6287982892736,0.027110152653797792,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,2,owner,5637410.67828922,122732404947.81564,2920103.1316969222,4131328015.642319,4134248118.774016,733.3594010980645,0.03368505750809535,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,2,renter,5788887.1275282595,125991735628.54825,3672780.3442275017,4138974973.594623,4142647753.9388504,715.6207510488599,0.032880313405256205,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,3,no_cash_rent,179350.95385456,5682609033.4062605,214439.20487380572,127688701.2271111,127903140.4319849,713.1444672198656,0.022507819855295836,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,3,owner,6208503.42834028,200906614856.70615,6392383.332602853,5363228162.671877,5369620546.004479,864.8816269462769,0.02672694749167063,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,3,renter,5332736.17221653,172823142386.7999,6863727.184371663,4508564008.534157,4515427735.718529,846.7375077064256,0.026127448403943695,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,4,no_cash_rent,146609.07592127,6363603514.844706,308952.9113026712,128939964.6422272,129248917.55352987,881.5887880156707,0.020310649029598445,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,4,owner,6332146.11438108,275342556996.8819,11476604.80376296,6410004286.33915,6421480891.142914,1014.108135717043,0.023321788542900884,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,4,renter,5241493.7946272,226817732759.5499,11643444.507156633,5122821915.479136,5134465359.986293,979.5805472953881,0.02263696624385781,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,5,no_cash_rent,126248.43665238,7038463370.036355,464747.15190713014,131734175.65658033,132198922.80848746,1047.1331472602064,0.018782355729984376,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,5,owner,7080665.79356858,389748433090.511,20776094.56202758,8488253264.021762,8509029358.58379,1201.727296084586,0.02183210665174822,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,5,renter,4513138.78272012,247469691969.17874,15454056.72774139,5185750945.8047285,5201205002.53247,1152.4584669203646,0.021017543446008157,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,6,no_cash_rent,107958.64864836,7286984606.846871,469536.983904795,129676303.94353434,130145840.92743914,1205.5156539736493,0.01786004059966776,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,6,owner,7981122.95739667,546982394783.4121,32750620.884663496,11186699316.057312,11219449936.941975,1405.7482884089786,0.020511537563077373,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,6,renter,3630667.80053183,247274484812.6564,17297331.537684217,4776376737.515603,4793674069.0532875,1320.328471900155,0.019386044106755044,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,7,no_cash_rent,117997.58214996,10193433624.797731,728583.8874164096,164610345.6966221,165338929.58403853,1401.2060804255605,0.016220140893625463,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,7,owner,8706115.463583,748529647605.4202,51471142.43331967,14796200993.14093,14847672135.57425,1705.430188432591,0.019835783636723833,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,7,renter,2896756.82455565,246849226458.5552,18494529.911541093,4535261928.091093,4553756458.002634,1572.0188934744845,0.018447521684930974,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,8,no_cash_rent,62238.18737247,6636544528.542483,526410.8773903286,108868296.57957336,109394707.45696369,1757.678237032857,0.0164836846926105,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,8,owner,9246885.02559548,1003692459222.6896,79442130.33638236,18964014614.768497,19043456745.10488,2059.4456070765864,0.018973398245766538,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,8,renter,2408756.36581163,260644823806.39993,23463190.14449246,4728420361.08331,4751883551.227802,1972.7539151211151,0.018231260002912527,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,9,no_cash_rent,75498.43890449,11126207631.659338,899218.0762606374,189811155.5115891,190710373.58784974,2526.0174429448753,0.01714064485415392,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,9,owner,9934650.23751075,1430397687319.1619,131735758.37672073,27155551705.195133,27287287463.571854,2746.6782233099552,0.019076713913536478,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,9,renter,1710810.32279,240092630970.3849,23478956.358819086,4366152506.449309,4389631462.808128,2565.820070368462,0.018283074516141997,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,10,no_cash_rent,45827.37406967,10953255069.160057,1436394.6490264789,253910274.76466018,255346669.41368666,5571.924523222533,0.023312400542249742,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,10,owner,10356566.04611519,2899430994705.913,337070381.3699367,53060104792.5279,53397175173.897835,5155.876468718841,0.01841643249016653,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,marginal_deficit_10y_4.94pct,1.0,10,renter,1318909.92608681,365716264447.1761,45369386.88629338,6144559870.510995,6189929257.397288,4693.216068031829,0.016925496236143905,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,US,average_pro_rata,1.0,1,no_cash_rent,275763.57723149,2347924995.266514,550712.955749512,94828608.96186353,95379321.91761304,345.87353005486574,0.04062281465971042,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,1,owner,6082867.27027557,41203566588.52645,53064971.26871546,3051509158.694911,3104574129.9636264,510.3800546716484,0.07534721838444264,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,1,renter,5360171.59550726,43292252733.99284,29516421.120832954,2515468976.185856,2544985397.306689,474.795508307947,0.05878616234050532,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,2,no_cash_rent,293086.75319936,6244721348.75032,3179796.9042959646,169138267.077979,172318063.98227495,587.9421778747633,0.027594195858996792,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,2,owner,5637410.67828922,122732404947.81564,59111399.4270632,4131328015.642319,4190439415.069382,743.3269730033312,0.034142893369123725,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,2,renter,5788887.1275282595,125991735628.54825,74347780.24752027,4138974973.594623,4213322753.8421435,727.8294879522291,0.033441262895718485,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,3,no_cash_rent,179350.95385456,5682609033.4062605,4340874.59258716,127688701.2271111,132029575.81969826,736.1520693487039,0.023233971410585905,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,3,owner,6208503.42834028,200906614856.70615,129400472.3198958,5363228162.671877,5492628634.991773,884.694467578013,0.027339212493870915,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,3,renter,5332736.17221653,172823142386.7999,138941845.83748305,4508564008.534157,4647505854.37164,871.5049281052138,0.026891687017065912,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,4,no_cash_rent,146609.07592127,6363603514.844706,6254107.516248404,128939964.6422272,135194072.1584756,922.1398560009727,0.021244892432896147,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,4,owner,6332146.11438108,275342556996.8819,232319935.2988453,6410004286.33915,6642324221.637996,1048.984673071972,0.024123856094331313,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,4,renter,5241493.7946272,226817732759.5499,235697257.22989133,5122821915.479136,5358519172.709028,1022.3267226228113,0.023624780600331675,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,5,no_cash_rent,126248.43665238,7038463370.036355,9407837.083140286,131734175.65658033,141142012.7397206,1117.9703803251796,0.020052958340392925,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,5,owner,7080665.79356858,389748433090.511,420568715.83051777,8488253264.021762,8908821979.85228,1258.1898707808277,0.022857877603791137,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,5,renter,4513138.78272012,247469691969.17874,312835156.4320119,5185750945.8047285,5498586102.23674,1218.3507680485466,0.022219230397399793,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,6,no_cash_rent,107958.64864836,7286984606.846871,9504797.245036336,129676303.94353434,139181101.18857068,1289.2075153877445,0.019099958171696386,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,6,owner,7981122.95739667,546982394783.4121,662968034.1024998,11186699316.057312,11849667350.159811,1484.7117897335347,0.02166370885639182,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,6,renter,3630667.80053183,247274484812.6564,350148411.69401246,4776376737.515603,5126525149.209616,1412.0061186701435,0.020732123466331943,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,7,no_cash_rent,117997.58214996,10193433624.797731,14748661.688591285,164610345.6966221,179359007.38521338,1520.0227336630574,0.017595543757589573,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,7,owner,8706115.463583,748529647605.4202,1041925960.1886572,14796200993.14093,15838126953.329588,1819.1956010208266,0.02115898415513195,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,7,renter,2896756.82455565,246849226458.5552,374383196.5899006,4535261928.091093,4909645124.680994,1694.8765195138922,0.019889246545827438,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,8,no_cash_rent,62238.18737247,6636544528.542483,10656090.63543175,108868296.57957336,119524387.21500511,1920.4349011596487,0.018010033188348852,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,8,owner,9246885.02559548,1003692459222.6896,1608140290.210169,18964014614.768497,20572154904.97867,2224.7659452923567,0.020496472516004345,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,8,renter,2408756.36581163,260644823806.39993,474963363.24883515,4728420361.08331,5203383724.332146,2160.1951107159257,0.0199635030089724,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,9,no_cash_rent,75498.43890449,11126207631.659338,18202795.066004805,189811155.5115891,208013950.57759392,2755.208632071769,0.018695853741367865,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,9,owner,9934650.23751075,1430397687319.1619,2666715756.6137795,27155551705.195133,29822267461.808914,3001.843723617718,0.02084893433916377,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,9,renter,1710810.32279,240092630970.3849,475282517.3850017,4366152506.449309,4841435023.8343115,2829.9075352426385,0.020164863054174687,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,10,no_cash_rent,45827.37406967,10953255069.160057,29076814.757621028,253910274.76466018,282987089.5222812,6175.066655402607,0.02583588967256488,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,10,owner,10356566.04611519,2899430994705.913,6823287072.265925,53060104792.5279,59883391864.79382,5782.166752777716,0.020653497867041924,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,US,average_pro_rata,1.0,10,renter,1318909.92608681,365716264447.1761,918408641.4229429,6144559870.510995,7062968511.933938,5355.156081727037,0.01931270003156808,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,1,no_cash_rent,15189.3095694,88819491.9020181,413.7312246772226,12514762.262680857,12515175.993905533,823.9463378321218,0.14090573730946068,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,1,owner,467142.85930969997,2417828382.145749,276663.58049603296,935100690.8995696,935377354.4800657,2002.3368351648976,0.38686672775755354,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,1,renter,588136.4864759,3111646191.9715695,189363.73864092628,672421664.8136761,672611028.552317,1143.6308476329814,0.21615922474982416,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,2,no_cash_rent,30623.4026592,627877211.8419558,6676.672362992959,57222365.72006195,57229042.39242494,1868.800898101112,0.09114686966347518,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,2,owner,430009.1891912,10259135825.929028,238763.28583502918,1137994854.9253888,1138233618.2112238,2646.9983591562686,0.11094829403997582,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,2,renter,606120.529367,14730936577.256151,289007.7992431491,1165445553.1933353,1165734560.9925785,1923.2718651024898,0.07913512863753795,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,3,no_cash_rent,15098.065161100001,567047990.3972869,24438.637038912548,45347865.76263355,45372304.399672456,3005.1734388174254,0.08001492848582988,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,3,owner,414395.4861133,15348191324.168852,408767.65401975537,1365006399.340586,1365415166.9946058,3294.9566603659555,0.08896261052235396,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,3,renter,644219.9045658,23897492973.095547,717572.4420877836,1596379969.927838,1597097542.369926,2479.118591416947,0.06683117531064794,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,4,no_cash_rent,9994.010099399999,483678790.25754976,24206.623097799642,29653472.06528206,29677678.68837986,2969.5465977327353,0.06135823874471953,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,4,owner,398243.7851085,19924002208.122112,697370.2604617989,1549042942.1995862,1549740312.460048,3891.4362769975864,0.07778258084253219,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,4,renter,663926.0531318,33195456729.77332,1354140.0895422846,2016595240.3747547,2017949380.464297,3039.4188794752745,0.06078992667253706,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,5,no_cash_rent,14007.552513,847286295.9561666,51634.07190228488,55652384.07246451,55704018.14436679,3976.713140476862,0.06574403293222693,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,5,owner,542981.577096,35058954878.81873,1450649.3883133605,2479228039.6945047,2480678689.082818,4568.6240449447705,0.07075734851929509,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,5,renter,515104.2615657,33067998662.19454,1536139.2002906445,1926327745.622069,1927863884.8223596,3742.6673174134985,0.05829998677925488,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,6,no_cash_rent,15024.6363669,1178830353.7054977,62938.819991651515,71319455.3924223,71382394.21241395,4751.023084303912,0.06055357667711288,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,6,owner,550942.3208062,44549183076.440186,1890583.9840214187,3030677778.6735926,3032568362.6576138,5504.330032624872,0.06807236751017745,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,6,renter,504424.2983278,40637870707.34304,2171862.8764292584,2284574255.4739733,2286746118.3504024,4533.378201508368,0.056271307490950793,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,7,no_cash_rent,9807.9077939,953794305.4250879,34121.63265362921,48914376.924123645,48948498.556777276,4990.717652058337,0.05131976389286772,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,7,owner,631863.66282,63302390319.61869,3044212.330979579,4073991724.830387,4077035937.1613665,6452.39816286571,0.06440571859255385,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,CA,marginal_deficit_avg_rate_3.324pct,0.0,7,renter,429510.4602493,42647942348.9594,2408322.1759930975,2429090303.9312897,2431498626.1072826,5661.092921220061,0.05701326939086455,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
