area,trades_employed_total,trades_employed_union,trades_employed_union_share,trades_earnings_total,trades_earnings_union,trades_earnings_union_share,industry_employed_total,industry_employed_union,industry_employed_union_share,industry_earnings_total,industry_earnings_union,industry_earnings_union_share,all_employed_total,all_employed_union,all_employed_union_share,all_earnings_total,all_earnings_union,all_earnings_union_share,title
19340,9195.2596,181.0952,0.01969440862768029,485957486.45837003,21577626.27116,0.04440229211904211,12758.856,410.0952,0.032142003953959504,746155709.40083,32010283.0467,0.042900272213161186,186117.9644,15722.1608,0.08447417126382455,11661354493.51016,692871414.1041739,0.059416032201900254,"Davenport-Moline-Rock Island, IA-IL"
19380,14213.0,489.0,0.034405122071343136,725666638.3625,18064343.25,0.02489344596406281,20787.0,489.0,0.023524318083417522,1323065170.375,18064343.25,0.013653403970176295,400886.0,6575.0,0.01640117140533718,24887379560.2985,401569446.875,0.016135465202435462,"Dayton, OH"
19460,4709.0,695.0,0.14758972180930133,222489824.255,16246436.6,0.07302103210517905,6981.0,695.0,0.09955593754476436,338555945.43,16246436.6,0.04798745028496072,70849.0,4753.0,0.06708633855100284,4312209896.4725,165621387.4,0.03840754308724226,"Decatur, AL"
19500,1476.6639999999998,231.29379999999998,0.1566326530612245,75057827.02615,9274283.36875,0.12356184206503684,2147.9434,231.29379999999998,0.10768151525780426,121656492.49578498,9274283.36875,0.07623336147942392,46421.494399999996,633.6093999999999,0.013649052194235263,2829068779.3173347,56987622.088139996,0.02014359725177531,"Decatur, IL"
19660,15485.0,2670.0,0.17242492734904746,730941014.4,96047726.25,0.13140284148487918,25622.0,2851.0,0.11127156350011709,1761466161.325,127753983.75,0.07252707236447939,327402.0,11246.0,0.03434920983989102,20481401291.595,463768738.125,0.022643408598967192,"Deltona-Daytona Beach-Ormond Beach, FL"
19740,82470.3002550345,41965.37459208079,0.5088543931852482,4950914357.294766,2321653199.776343,0.4689342275443681,128083.20962371764,43811.949092080795,0.3420584885465579,9928528375.27514,2578891578.636804,0.2597456018818436,1722779.9092975603,276965.0326666933,0.16076634697906478,152505037261.64557,16249219713.34674,0.10654874098006832,"Denver-Aurora-Lakewood, CO"
19780,18895.198823917606,3733.68,0.1975994026204104,1068730616.3128746,138440962.1125,0.12953775254434272,27270.215473452656,3773.0746619338065,0.13835881368839442,1723854906.4562259,125252750.73151869,0.07265852262996082,391010.10362623737,26588.294513748624,0.06799899610564566,26046447406.877735,1168674290.9858458,0.0448688557302924,"Des Moines-West Des Moines, IA"
19820,85407.37640000001,7608.0467,0.08907950367621875,5421823528.5123,371668069.35225,0.06855038113979936,122401.6343,8519.046699999999,0.06959912544239615,9195417559.83377,461991816.10225,0.05024152661867827,2119461.2477,68939.8423,0.032527059588757394,152359023389.69092,4449497906.389855,0.029204032733980638,"Detroit-Warren-Dearborn, MI"
20020,3596.0,525.0,0.14599555061179087,190276429.07500002,27511447.55,0.14458673459315338,5967.0,1134.0,0.19004524886877827,342428230.76000005,71987519.55,0.2102265908106577,69239.0,2281.0,0.03294386111873366,3860967678.3375,143675032.725,0.03721218220269206,"Dothan, AL"
20100,4013.0,20.0,0.0049838026414154,185346582.186,1218300.0,0.006573091263033948,5617.0,74.0,0.013174292326864874,309703133.33599997,2928793.2,0.009456776134139153,90431.0,2853.0,0.0315489157479183,5330372764.461,142389320.125,0.02671282599114777,"Dover, DE"
20220,3145.5593440655935,0.0,0.0,149700292.82453004,0.0,0.0,4590.149085091491,158.25917408259176,0.03447800303406427,236229571.78353414,12050446.986551344,0.05101159391506502,52274.90430956904,901.4442555744425,0.017244302356559858,2974279242.6390905,39741731.471140385,0.013361802382710165,"Dubuque, IA"
20260,7761.450999999999,100.10279999999999,0.012897433740160185,417628910.1881965,4268433.443399999,0.010220636884253323,10971.4087,100.10279999999999,0.009123969650314822,661454532.093374,4268433.443399999,0.006453101817733781,134286.67639999997,1139.3459,0.008484429956448013,8491413339.975091,45314745.527017504,0.005336537477652741,"Duluth, MN-WI"
20500,13646.3552,4784.0407,0.35057278151458343,628785065.3865271,233650837.55347252,0.37159094643865714,19745.2969,5534.748799999999,0.2803071955833695,1267464551.3336525,271464093.3523475,0.21417884473905588,326485.3023,19787.343399999998,0.060607149113921996,24442303924.39551,854756002.4085252,0.03497035324707691,"Durham-Chapel Hill, NC"
20700,5265.0,0.0,0.0,351076597.275,0.0,0.0,7620.0,0.0,0.0,526089351.75,0.0,0.0,82506.0,340.0,0.004120912418490777,4621185731.1050005,7078323.0,0.0015317114290291593,"East Stroudsburg, PA"
20740,2521.245,24.490000000000002,0.009713455058909389,166363659.5688875,1732863.7261250003,0.010416119305234806,3702.165,24.490000000000002,0.006615048221783741,304050515.55545,1732863.7261250003,0.005699262581283063,92329.81999999999,1178.1225,0.01275993498091949,5366078442.647391,43261877.2141375,0.008062103019275648,"Eau Claire, WI"
20940,1651.0,1414.0,0.856450635978195,156343931.375,121816801.75,0.7791591312733164,1660.0,1381.0,0.8319277108433735,181398880.025,136619146.75,0.7531421733759958,66842.0,55201.0,0.8258430328236738,3536560500.5675,2714750956.2675,0.7676246329822076,"El Centro, CA"
21060,2848.1816363272656,154.3878775755151,0.05420576960625253,190966654.89690837,6523750.354170835,0.03416172502834394,4214.2982596519305,278.3878775755151,0.06605794379596376,346109634.76804966,22889580.354170833,0.06613390109613855,69720.36187237447,1869.1594318863772,0.02680937651052268,4375225346.350613,113431236.94006301,0.025925804492487756,"Elizabethtown-Fort Knox, KY"
21140,5148.0,995.0,0.19327894327894327,346407015.815,63342462.75,0.18285560008353954,5781.0,588.0,0.101712506486767,412079578.84000003,38550057.75,0.09355003191014229,98546.0,13949.0,0.14154810951230898,5376684282.57,751228653.625,0.1397196885932682,"Elkhart-Goshen, IN"
21300,1525.8120000000001,0.0,0.0,100454563.170452,0.0,0.0,1950.7908,0.0,0.0,130830846.23650701,0.0,0.0,35443.636999999995,151.82559999999998,0.0042835784600773336,2192473419.4437494,5779555.58452,0.0026360892375088983,"Elmira, NY"
21340,20895.480444133238,19111.596979093727,0.9146282628050141,850885513.7963098,750758377.8962948,0.8823259601009213,29829.389416825048,26806.07712313694,0.898646524357524,1255920683.9970567,1068014811.2389693,0.8503839652038665,389931.09382814844,310620.822446734,0.7966043933486149,20565564012.7584,14499765219.808409,0.7050506959504291,"El Paso, TX"
21500,3413.0,0.0,0.0,219590554.52499998,0.0,0.0,5281.0,0.0,0.0,452874293.425,0.0,0.0,125079.0,1278.0,0.0102175425131317,7521159222.2525,62458728.235,0.008304401806865928,"Erie, PA"
21660,9232.0,1347.0,0.1459055459272097,535047410.125,93328886.75,0.174431059722719,11596.0,1889.0,0.16290100034494653,690859045.925,118136520.5,0.1709994552388404,184429.0,14577.0,0.07903854599873122,10625748330.425,678322606.9425,0.0638376315576984,"Eugene, OR"
21780,5088.7669000000005,38.491600000000005,0.007564032850473069,339768835.808449,1975782.8982,0.005815079813011116,8451.4139,107.4916,0.01271877123424283,567163445.9326041,7579962.8982,0.013364688702277059,155220.86509999997,3188.3986999999997,0.020541044517087933,9582878455.559801,122533222.191885,0.012786682285508232,"Evansville, IN-KY"
21820,2430.655,0.0,0.0,261265569.56217998,0.0,0.0,3566.3273,0.0,0.0,376455228.0822875,0.0,0.0,43385.72749999999,1748.9002,0.04031049611879852,3675922750.3700438,89164581.44821,0.024256380643264082,"Fairbanks, AK"
22020,4515.3823999999995,514.9264000000001,0.11403827060140025,286802594.7302,24591710.38,0.08574437899745584,9112.3936,662.9264000000001,0.07274997427679157,924506343.023544,35069090.379999995,0.03793277422554894,151193.1712,3147.2248,0.02081591896658359,10273513457.532091,279034733.66666,0.027160594554152644,"Fargo, ND-MN"
22140,3305.0095,1277.3017,0.3864744412988828,195033413.89583525,59182793.140625,0.3034495062073504,3887.1304,1457.909,0.3750604816344726,218252190.105665,66938858.6134125,0.3067041782307183,48715.5735,6813.9128,0.13987134524855793,2646832961.8641376,293941245.38777,0.11105394621531015,"Farmington, NM"
22180,5725.432699999999,324.302,0.05664235648075997,300043782.678145,15343684.0159,0.05113815016910072,9275.8039,509.868,0.05496752685769909,466030373.940085,24087646.4709,0.05168685952215814,146369.5481,4578.1838,0.0312782532939992,9569992550.943193,333476823.064395,0.03484609013948798,"Fayetteville, NC"
22220,21331.534653465347,7270.814281428143,0.34084815741313695,988256146.1175585,327025799.7259876,0.33091198168686736,28259.961796179618,8054.8859885988595,0.28502819808085433,1453279754.5476797,330437831.9641764,0.22737386310526445,316781.3659365937,38793.16901690169,0.12246038810460351,22119430614.748615,1561884430.0649683,0.0706114211196534,"Fayetteville-Springdale-Rogers, AR-MO"
22380,3820.0,1028.0,0.26910994764397905,185823765.93,45110603.25,0.24276013901791876,4812.0,1097.0,0.22797173732335826,348900256.6125,50653868.25,0.14518151617829803,77696.0,9019.0,0.11608062191103789,4935437322.515,457084250.905,0.09261271515288516,"Flagstaff, AZ"
22420,7211.1074,235.53839999999997,0.032663277210376866,431333868.24241745,18515112.1443715,0.04292524540170277,10303.6197,394.53839999999997,0.03829124244560385,649359198.7527992,27393473.3943715,0.04218539361109407,183229.3606,4061.9898,0.022168880504187055,10269044646.76132,238060808.92428648,0.023182371594748764,"Flint, MI"
22500,3195.9177917791776,339.0,0.1060728160380113,130151464.84449694,10447758.174927494,0.08027384238364371,4849.318631863187,376.8837883788379,0.07771891620040505,256012009.36504653,14947755.564666467,0.05838693115115752,87315.68296829684,2257.6064606460645,0.025855681177753272,4710127692.888707,94824483.81317881,0.020132040996753368,"Florence, SC"
22520,5289.3504,1629.0144,0.3079800498753117,254832895.287,65621123.5563,0.2575064866817749,6465.7692,1629.0144,0.251944409027158,367674812.96436,65621123.5563,0.17847598269577655,74818.42199999999,4868.9064,0.06507630433584927,4276822400.208143,160595611.93449003,0.037550217639777186,"Florence-Muscle Shoals, AL"
22540,2287.944,0.0,0.0,162359896.94759253,3204702.21015,0.019738262159555525,3350.1087,0.0,0.0,259697290.87656003,3204702.21015,0.012340144940800584,56683.812600000005,1858.9545,0.03279515640766902,3307193867.229098,134826130.02991498,0.040767531461008005,"Fond du Lac, WI"
22660,10446.0,1839.0,0.17604824813325676,733944936.1,103196609.125,0.14060538338660797,17586.0,2146.0,0.12202888661435232,1556973694.125,150842291.625,0.09688172137665531,203926.0,18255.0,0.08951776624854113,16055680079.505,1238649163.375,0.07714710041813364,"Fort Collins, CO"
22900,6280.597599999999,613.5327,0.09768699398923442,315270042.16837,34294750.656595,0.10877897062696455,7353.411599999999,613.5327,0.08343510922195624,385403079.06779623,35383218.862195,0.09180834503911875,126319.9094,9488.4503,0.07511444826922904,6651461945.198381,380071079.282975,0.05714098380392062,"Fort Smith, AR-OK"
23060,9700.881611838817,748.6341365863414,0.07717176299448072,789391619.5837191,127116956.1280572,0.16103155008801784,14783.610638936107,1340.087791220878,0.09064685373216218,1304937145.6870148,159625077.65012,0.12232395880345763,234524.94320567942,11399.155684431556,0.04860530197180112,14213906127.093096,636126917.7083052,0.04475384261162279,"Fort Wayne, IN"
23420,18182.0,13546.0,0.7450225497745022,1060286286.95,770962819.16,0.7271270303586943,27544.0,17033.0,0.6183923903572466,1835795223.0175,1007156873.71,0.5486215788570005,446590.0,224826.0,0.5034282003627488,26942401078.323997,11121714124.2965,0.41279595281670217,"Fresno, CA"
23460,2615.4585,319.7835,0.12226670773021249,118496916.198855,9003800.46375,0.07598341587759395,3476.538,361.66949999999997,0.10403151065801668,188327317.72833002,13256276.61375,0.07038955778509377,43733.816999999995,973.8495,0.02226765388440712,2203485653.608144,31901667.1853625,0.014477819328264944,"Gadsden, AL"
23540,2743.4428000000003,144.5952,0.05270574622514455,145412710.01534,4839462.8364,0.03328087920161499,7038.6664,160.9052,0.022860182718703645,458720364.41279,6521233.43621,0.01421614112239787,153988.0124,1475.2472,0.009580273016109142,9601621082.506273,59026278.20054,0.006147532556568313,"Gainesville, FL"
23580,7284.0,2401.0,0.32962657880285556,337350214.225,116917205.25,0.3465751623089843,10380.0,3292.0,0.3171483622350674,654662337.675,177252294.45,0.270753767628519,109897.0,21268.0,0.19352666587804945,6917028709.625,932725505.2750001,0.13484482202265818,"Gainesville, GA"
23900,2482.17,59.251799999999996,0.02387096774193548,150761682.16589248,2466370.98795,0.016359402153898084,4433.4758999999995,156.13649999999998,0.03521762687375835,389660684.24556744,7455203.800425,0.01913255327480426,55552.566,2683.1457,0.04829922167771692,3418870795.0963306,115774900.915635,0.033863491150847344,"Gettysburg, PA"
24020,3029.0,16.0,0.005282271376691978,196599609.125,519808.0,0.002643993049190148,3809.0,33.0,0.008663691257547913,258551991.575,1779733.25,0.006883463705533826,59594.0,962.0,0.01614256468772024,4156663383.0575,39557490.325,0.00951664512604888,"Glens Falls, NY"
24140,4064.0,1431.0,0.35211614173228345,122125031.65,28547611.7,0.2337572511900348,5406.0,1515.0,0.2802441731409545,230852215.14999998,32269518.2,0.13978431256998056,54638.0,4618.0,0.08451993118342545,2602999647.5924997,147949641.325,0.05683813344417384,"Goldsboro, NC"
24220,2821.312328447155,124.73537434256573,0.044211827625344785,255534735.2919228,5138468.159262652,0.0201086875856328,4831.338695570443,184.7664545545445,0.038243324717421597,366187620.7486298,6167065.8503309665,0.016841273437160676,53840.13559484051,2487.9627784021595,0.04621018782576358,3391636769.0568576,76824679.37157175,0.022651210787803515,"Grand Forks, ND-MN"
24260,2700.2930586117222,530.6115223044609,0.19650145772594754,155367080.9265578,16260848.478915783,0.10466083537092587,4011.8639727945583,791.9809961992398,0.19740973312401885,226429565.60374326,27925454.41610822,0.1233295410943745,42444.98549709942,2911.278055611122,0.06858944635073727,2354064710.386174,287292094.02511,0.12204086521393075,"Grand Island, NE"
24300,3195.206620662066,424.3007300730073,0.13279289274415987,201388869.7191369,15341248.91939194,0.07617724326467155,5928.314331433143,424.3007300730073,0.07157190161514843,406661236.7591709,10955368.91939194,0.02693979147533018,77294.51505150515,9173.35193519352,0.11868050312600917,4944850115.689383,544470019.1088132,0.11010849800710416,"Grand Junction, CO"
24340,18775.6418,1693.0338,0.09017182038485629,1402772145.354866,66799832.258150004,0.04761987360481223,31149.3555,2096.8204,0.0673150492632183,2517135057.185376,85279771.9536,0.03387969656620595,573971.0267,40764.4569,0.07102180250172546,37838767148.26656,1751540121.032598,0.04628956631090551,"Grand Rapids-Wyoming, MI"
24420,2121.6,47.923199999999994,0.022588235294117645,126706849.05216001,486540.288,0.0038398894111849576,2453.0688,47.923199999999994,0.019536019536019533,195688581.76607996,486540.288,0.0024862988101247274,36369.216,2354.2272,0.0647313156269302,2177056365.758726,97018819.53503999,0.04456422032106089,"Grants Pass, OR"
24500,2230.05900590059,0.0,0.0,122821051.41116111,0.0,0.0,3573.5269526952698,0.0,0.0,284560665.9186359,0.0,0.0,43200.6704670467,814.3382338233823,0.018850129523905336,2638285791.742502,45176004.17461746,0.017123241278868495,"Great Falls, MT"
24540,12118.0,3985.0,0.3288496451559663,821145002.26,237213365.55,0.2888812145201255,19890.0,6035.0,0.3034188034188034,1590332534.965,420881836.95000005,0.2646502084919383,196695.0,46912.0,0.23850123287323013,13534975683.1875,2478041611.58,0.18308430466248304,"Greeley, CO"
24580,6203.2822,179.2828,0.028901280680089004,364385364.22242,16223570.7334,0.04452311296316822,10318.166700000002,194.5063,0.018850858457248997,691302928.2507,16687240.48465,0.024138825112278994,172007.0296,8797.3197,0.051145117269090955,10707425886.877815,356567354.7612695,0.03330094072360105,"Green Bay, WI"
24660,16498.8556,4071.1895,0.24675587196484103,895448058.89229,227334896.24612498,0.253878372942534,22586.494699999996,4028.6196,0.17836409117524557,1498806516.0378175,242275019.30075002,0.16164529357746468,392141.20420000004,22767.0459,0.05805828527110949,23647701743.29005,1006276233.0780025,0.04255281312331037,"Greensboro-High Point, NC"
24780,4563.0,1183.0,0.25925925925925924,250655478.6,43122743.75,0.17203990110591583,6292.0,1373.0,0.21821360457724093,367590146.15,50838643.75,0.1383025205720684,85756.0,4552.0,0.05308083399412286,4854281587.84,167399953.1125,0.03448501082669735,"Greenville, NC"
24860,17077.2125,2808.4159,0.16445399973795488,841099868.1812303,113831614.72828001,0.13533662176695635,33704.9869,3325.3352,0.09866003537891894,2346808929.696038,130060478.36603001,0.05542013954364646,492620.6099,16909.1257,0.03432484423141063,32316492078.111767,801562515.11561,0.024803512496906033,"Greenville-Anderson-Mauldin, SC"
25060,12583.1478,1213.5828999999999,0.09644509619445142,697697883.9071175,50392021.67065,0.07222613516964392,13568.9478,964.1046,0.07105227422276619,708179789.7230859,41104645.02875,0.05804266886071804,181840.922,3570.1745,0.019633504168000207,11211790569.79349,215435642.539565,0.019215096928405534,"Gulfport-Biloxi-Pascagoula, MS"
25180,6994.968500000001,4.59,0.0006561859427958824,524580808.39971876,20037.98925,3.8198098232239376e-05,12504.709499999999,301.992,0.02415026114761003,938744539.7503687,24175028.429250002,0.02575251030027683,142267.56350000002,2894.6075,0.02034622248942922,9176970227.79325,191207332.4603375,0.020835562033452992,"Hagerstown-Martinsburg, MD-WV"
25220,4681.740000000001,82.00500000000001,0.01751592356687898,178885232.01213002,1952721.6975000002,0.010916058723995663,7343.9205,210.97650000000002,0.028728047913917372,534445275.62433,10325205.192750001,0.019319480709579236,60765.70500000001,1510.383,0.024855845908477486,3192409761.6110697,62158083.42003751,0.01947058431141654,"Hammond, LA"
25260,2328.0,2060.0,0.8848797250859106,191835954.6,170211028.075,0.8872738607833424,2773.0,1739.0,0.6271186440677966,191062131.04999998,134475243.325,0.7038299143110076,56336.0,33392.0,0.5927293382561772,3526391675.3475,1644703294.38,0.4663983600794789,"Hanford-Corcoran, CA"
25420,11539.0,209.0,0.01811248808388942,521290569.57500005,13330232.5,0.025571597258833834,16178.0,620.0,0.03832364940042032,944351742.175,36697226.5,0.03885970116969356,302024.0,4186.0,0.013859825709215162,20618224432.527504,269535778.275,0.013072695913125177,"Harrisburg-Carlisle, PA"
25500,2634.0,142.0,0.053910402429764616,181395123.6,8073268.0,0.04450653269931673,4099.0,142.0,0.03464259575506221,317126738.8,8073268.0,0.0254575442945904,71124.0,4495.0,0.06319948259377987,4311165874.287499,182063868.775,0.04223077331838675,"Harrisonburg, VA"
25540,16005.0016,319.0,0.01993126948515894,1450647112.4773145,12835602.7,0.008848190982905724,26044.586199999998,713.0,0.027376130859779222,2597164241.539964,140838322.7,0.0542277305560357,613352.2738,6903.6758,0.011255645564381049,49014242568.59515,491799644.34778,0.010033810961365141,"Hartford-West Hartford-East Hartford, CT"
25620,4020.2511,43.145,0.010731916720326251,222159683.655905,438029.6125,0.001971688135721547,3845.9453,43.145,0.011218308279111511,194495156.0505864,438029.6125,0.002252136358532613,70485.12359999999,1095.0201,0.015535478184222126,3861999140.1384406,47787760.43787375,0.012373840258328155,"Hattiesburg, MS"
25860,7471.2826,726.0,0.09717207056255643,306506900.3921125,24574662.302,0.08017653850716502,10680.4557,787.3770999999999,0.07372130198527015,496189161.64334506,25983372.1450775,0.05236585994547387,171596.2929,5823.517,0.033937312406822975,9373801059.18695,243970015.06483752,0.026026796763062368,"Hickory-Lenoir-Morganton, NC"
25940,7657.2593,3155.4967,0.4120921829041365,332476159.14084,100105572.0713,0.3010909784628929,10439.829,3352.4967,0.32112563337962724,600058366.2485125,107105720.8213,0.17849217150476737,98794.466,8436.138500000001,0.08539080012842015,6868312472.676709,356934527.986885,0.051968300715325634,"Hilton Head Island-Bluffton-Beaufort, SC"
25980,1775.4953999999998,134.2432,0.07560886950199928,78513038.57981499,5451616.352,0.06943580901480437,2968.1946,134.2432,0.045227223309415095,137940112.46459502,5451616.352,0.039521617422193,36266.3168,891.2973999999999,0.02457645216400911,2477425877.740604,51923762.68646,0.020958755276187773,"Hinesville, GA"
26140,4133.0,0.0,0.0,232229706.35,0.0,0.0,6214.0,0.0,0.0,384051206.6,0.0,0.0,57492.0,303.0,0.005270298476309747,3299863541.93,27150627.7,0.008227803166709234,"Homosassa Springs, FL"
26300,2231.881188118811,89.020902090209,0.03988603988603989,110138725.81338131,2343971.5101510147,0.021281992258768565,2955.6095609560953,89.020902090209,0.030119303735575982,143928125.63521352,2343971.5101510147,0.01628570857715344,43511.56715671566,1638.215821582158,0.03765012222340313,2319754962.7489147,47369351.939793974,0.020419980860246198,"Hot Springs, AR"
26380,7312.772199999999,419.1032,0.05731112477426824,516103841.4304349,48586362.83421,0.09414067273661032,9593.4398,549.3620000000001,0.05726434015878226,646288627.75775,51367921.1898,0.07948139420001425,87551.9392,3122.7548,0.03566745441087843,5002065386.930267,156286991.24119002,0.03124449185521388,"Houma-Thibodaux, LA"
26420,231740.0472,126184.7948,0.5445100936356416,11331150284.28378,6088177652.36608,0.537295640744465,345981.228,150763.2432,0.4357555583911622,22210847040.35856,8014865422.20002,0.3608536589188375,3795677.3236000002,962417.6992,0.25355624758091855,282619593046.1522,50072161893.85539,0.17717158727094526,"Houston-The Woodlands-Sugar Land, TX"
26580,6342.47962486572,0.0,0.0,354304699.6648427,0.0,0.0,9239.58339721152,0.0,0.0,554562633.9554285,1947590.624,0.0035119398689175524,141021.5383796774,506.45075038534554,0.0035913007062921823,8347097476.586609,21613839.74694173,0.002589383891534511,"Huntington-Ashland, WV-KY-OH"
26620,10080.3171,1105.4481,0.10966402039078711,455116131.861024,64067325.50326,0.14077137903523895,13571.0594,1218.0354,0.08975241829683539,804482553.6382065,76681800.33688,0.09531816444010231,276701.3993,10300.7747,0.03722704231369603,19265145157.001648,495712437.3862663,0.02573105125066273,"Huntsville, AL"
26820,4368.216840357771,979.7175717571757,0.22428318180215015,222241284.69638348,42765314.57919316,0.1924274089650683,6590.035300349398,1399.5671359494422,0.21237627298828557,616726386.1251104,128166008.57640982,0.20781664520903081,76416.07307737175,8857.807667694155,0.11591550456571577,5099299476.226021,503301181.3747884,0.09870006335601227,"Idaho Falls, ID"
26900,42626.0,5793.0,0.13590297001829868,2564292957.0724998,235168347.475,0.09170884583463415,72172.0,6550.0,0.09075541761347891,5130886765.0675,298386949.725,0.058155044807556684,1131018.0,52194.0,0.0461478066662069,79624817327.45401,2616651921.4535,0.032862265927626796,"Indianapolis-Carmel-Anderson, IN"
26980,2541.2428,727.6099,0.2863204964122279,130979386.8974975,26508895.8909,0.20238983032990882,4027.3321,727.6099,0.18066796626977943,222415289.168625,26508895.8909,0.11918648214333044,98671.8904,3758.8058,0.03809398791046168,5721242258.266321,305982097.72760254,0.05348175866622413,"Iowa City, IA"
27060,2248.0,0.0,0.0,126427965.725,609150.0,0.0048181586764196906,2830.0,0.0,0.0,152063251.58,609150.0,0.004005898819541736,53859.0,896.0,0.016636031118290352,3223337479.2375,45691955.705,0.014175355822750743,"Ithaca, NY"
27100,2820.0,112.0,0.03971631205673759,217087607.9375,15805412.0,0.07280660628289023,4477.0,112.0,0.02501675228947956,296093296.925,15805412.0,0.053379837247729,73438.0,2275.0,0.030978512486723495,4506802579.7025,100191022.41499999,0.02223106529365964,"Jackson, MI"
27140,9283.1323,662.4036,0.0713556134495681,551122346.7050675,19751618.29165,0.03583889931108175,14919.9547,744.9563,0.04993019851461077,1014798415.2872775,19937061.927675,0.019646327415707536,266540.9339,3704.4793,0.013898350417687945,15954978129.354843,140369906.69561,0.008797875218478033,"Jackson, MS"
27180,2254.6544,0.0,0.0,127798250.2744,0.0,0.0,3853.8272,0.0,0.0,257425084.54244,0.0,0.0,62825.592,1350.1327999999999,0.02149017234887337,3496423065.687468,60948430.47688,0.017431652100400583,"Jackson, TN"
27260,41540.5748,3355.0074,0.0807645877832196,1979661708.277785,145804308.8341,0.07365112343408566,65650.6572,4876.0074,0.0742720272417928,4093888963.825884,296598985.2341,0.07244920120083514,865676.3556,22109.8064,0.02554049935287386,61679285280.87345,1259554788.747155,0.020421034112367363,"Jacksonville, FL"
27340,3477.215121512151,449.6903690369037,0.12932486294990714,250265394.96833932,16831507.62972547,0.06725463435268307,5134.244824482448,548.049504950495,0.10674393677861681,344228454.84369934,18889653.316719174,0.054875339475628844,71028.09720972096,3880.5193519351933,0.05463358170045561,5928357233.331452,317492765.51177543,0.05355493149547598,"Jacksonville, NC"
27500,4792.0,886.0,0.18489148580968282,285931761.2,67664788.1,0.23664663140612305,6649.0,886.0,0.13325312077004062,408241060.725,67664788.1,0.16574713964301707,83904.0,6393.0,0.07619422196796338,4886934809.624999,291275021.95000005,0.05960280488627004,"Janesville-Beloit, WI"
27620,4092.9354,220.6294,0.053904930920727456,261111693.32385153,3007782.188125,0.011519140142048363,5825.4277,238.4398,0.04093086590019819,518812520.9724085,20218087.290200002,0.038969929353873944,77269.4835,1187.6332,0.015370016029678779,5021372350.712296,54979804.813792504,0.010949159109061782,"Jefferson City, MO"
27740,4983.403700000001,948.3856000000001,0.19030880440209968,208059825.62810603,44638362.5552,0.2145458039313572,7501.362800000001,756.3856000000001,0.10083309128842562,397560645.044086,36841242.5552,0.09266823317261354,102825.0883,2590.0998,0.025189375888919122,5304968229.371279,171987104.28282252,0.03242000646311235,"Johnson City, TN"
27780,1918.0,30.0,0.01564129301355579,130298910.925,2107659.0,0.01617556881356566,3199.0,30.0,0.009377930603313536,212983409.05,2107659.0,0.00989588348407554,57280.0,389.0,0.0067912011173184355,3224439939.2125,11700147.1,0.0036285827370248704,"Johnstown, PA"
27860,2739.0,695.0,0.2537422416940489,145645226.875,14104259.100000001,0.0968398306118537,3994.0,695.0,0.17401101652478718,265002585.5,14104259.100000001,0.05322309996858503,63707.0,2860.0,0.04489302588412576,3556575535.0149994,99190940.25,0.02788945132008329,"Jonesboro, AR"
27900,5134.0,52.0,0.01012855473315154,205921959.505,7011316.5,0.034048415802054165,5622.0,52.0,0.009249377445748844,250888803.355,7011316.5,0.0279459123174947,91203.0,3453.0,0.03786059669089833,4634930865.8225,186994278.11249998,0.04034456683947034,"Joplin, MO"
27980,4258.4144,9.6908,0.0022756827048114434,331771327.976694,816602.5300999999,0.002461341476010139,6064.3642,61.605799999999995,0.010158657687478598,473432541.1576689,2601602.8970999997,0.0054951923894762,85457.62759999998,2763.2623999999996,0.03233488311814545,5500525756.325701,181338749.48837,0.03296753029105032,"Kahului-Wailuku-Lahaina, HI"
28020,4224.0207,43.9782,0.01041145465977475,256705440.57012752,17304452.991,0.06740976331692791,6734.8781,43.9782,0.0065299177426834205,480420248.10521525,17304452.991,0.03601940813121226,168328.5876,7759.450500000001,0.046097045134358396,10706304814.339796,372759947.03943706,0.03481686291428676,"Kalamazoo-Portage, MI"
28100,2524.2486,366.07649999999995,0.14502394890899414,239770830.8696025,20611603.63194,0.08596376613946614,3156.99,676.4019,0.21425531914893617,289698091.23281246,59164184.05483501,0.20422704134176847,54433.8963,6749.913299999999,0.12400202371697576,3380604135.0352054,324847228.41021746,0.0960914722441569,"Kankakee, IL"
28140,47643.81758175818,8628.0,0.18109380057956315,2637790200.686866,399907014.9439294,0.15160683167288885,80331.8395839584,10483.0,0.13049620243096446,6256262644.187416,558267740.4439294,0.08923342452104471,1176010.4559455947,82750.86548654866,0.07036575658675685,84861343623.969,4341630478.06455,0.05116146283639871,"Kansas City, MO-KS"
28420,9041.3049,4584.5858,0.5070712525135614,606104995.3610163,259569097.81749,0.428257644804399,11117.069599999999,4172.9348,0.37536283842281604,895011828.7748812,287915107.162465,0.32168860556465684,143856.6582,43782.2103,0.3043460820501668,10157309301.512236,2185870995.10562,0.2152017754131189,"Kennewick-Richland, WA"
28660,11113.3212,5673.338,0.5104988776892365,533502889.76758397,251710520.901406,0.4718072305307691,16134.2608,7300.9004,0.45250913509468005,920291832.5940039,317545605.55250597,0.3450488141978268,210616.652,35839.9432,0.17016671217430615,12402521794.577791,1821624905.124948,0.14687536416354752,"Killeen-Temple, TX"
