post_url,date,author,claim_text,claim_type,object,axis,quoted_source,candidate_failure_mode,notes
https://marginalrevolution.com/marginalrevolution/2013/12/economic-convergence-between-black-immigrants-and-black-natives.html,2013-12-19,Tyler Cowen,"In 2011, excluding black immigrants increases the white-black wage gap by 4% for men and 9% for women.",wage,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2013/12/economic-convergence-between-black-immigrants-and-black-natives.html,2013-12-19,Tyler Cowen,"The number of black immigrants living in the US has increased 13-fold from 1970 to 2010, increasing their share of the black population from 1% to 10%.",other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2013/12/economic-convergence-between-black-immigrants-and-black-natives.html,2013-12-19,Tyler Cowen,This paper determines in how far the relative success of black immigrants is passed on to the second generation.,assimilation,descendants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2013/12/economic-convergence-between-black-immigrants-and-black-natives.html,2013-12-19,Tyler Cowen,Black immigrants do not only converge to native blacks across generations but also within a generation.,assimilation,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2014/01/does-immigration-expand-or-contract-the-welfare-state.html,2014-01-31,Tyler Cowen,"If you look at the fifty United States, however, immigration has no detectable effect on TANF/AFCD, K-12 education, or Medicaid spending.",fiscal,all immigrants,unstated,Caplan,marginal-to-mass extrapolation,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/02/the-economic-problems-of-puerto-rico.html,2014-02-06,Tyler Cowen,"Labor mobility from Puerto Rico to the rest of the US, and particularly to Florida, has never been higher, while most of the migration in the other direction comes in the form of retirees, who are not exactly going to kick-start the economy.",assimilation,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2014/02/the-swiss-vote-for-immigration-curbs-how-much-immigration-is-possible-without-a-backlash.html,2014-02-10,Tyler Cowen,"(Is it because the small country is more culturally unified and thus somehow more secure?) If you look at the top twelve countries in terms of receiving a flow of immigrants, only Spain is significantly above the 20 million population mark, with countries such as Iceland, Ireland, and New Zealand prominent (and I suspect a more recent measurement would boot",culture,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=5
https://marginalrevolution.com/marginalrevolution/2014/02/the-swiss-vote-for-immigration-curbs-how-much-immigration-is-possible-without-a-backlash.html,2014-02-10,Tyler Cowen,"That said, you can take 27% as a kind of benchmark for the limits of immigration in most or all of today’s wealthy countries.",other,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2014/02/the-swiss-vote-for-immigration-curbs-how-much-immigration-is-possible-without-a-backlash.html,2014-02-10,Tyler Cowen,"Adam Ozimek reproduces data on immigration as a flow and stock relative to citizens, and as a stock Switzerland was third highest in the world with Luxembourg at over 32% and Israel over 27%.",other,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2014/02/the-swiss-vote-for-immigration-curbs-how-much-immigration-is-possible-without-a-backlash.html,2014-02-10,Tyler Cowen,The United States is 12th on the list with 12.1% foreign-born.,other,first generation,national average,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2014/02/the-swiss-vote-for-immigration-curbs-how-much-immigration-is-possible-without-a-backlash.html,2014-02-10,Tyler Cowen,"I wonder by the way if for some reason small countries have an easier time swallowing high levels of migration, politically or culturally speaking, than do big countries.",political,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2014/02/the-swiss-vote-for-immigration-curbs-how-much-immigration-is-possible-without-a-backlash.html,2014-02-10,Tyler Cowen,"In my view immigration has gone well for Switzerland, both economically and culturally, and I am sorry to see this happen, even apart from the fact that it may cause a crisis in their relations with the European Union.",culture,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/02/swiss-immigration-controls-are-directed-against-those-who-are-like-the-swiss.html,2014-02-11,Tyler Cowen,Note that since the late 1990s Germans are the single largest group of immigrants coming to CH (pdf).,other,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2014/02/swiss-immigration-controls-are-directed-against-those-who-are-like-the-swiss.html,2014-02-11,Tyler Cowen,This study by Sandro Favre (pdf) shows that a major wage impact of EU migration into Switzerland has been to cut down high wages at the top of the Swiss wage distribution.,wage,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/02/meditations-on-steve-sailer-and-bryan-caplan.html,2014-02-14,Tyler Cowen,"On the topic of Swiss immigration restrictions, Bryan Caplan has an interesting (but I think quite wrong) recent post about the recent immigration vote in Switzerland.",political,all immigrants,unstated,Caplan,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/02/practical-gradualism-vs-moral-absolutism-for-immigration-and-revolution.html,2014-02-16,Tyler Cowen,"The strength of tribalist intuitions suggests that the moral arguments for fully open borders will have a tough time succeeding or even gaining basic traction in a world where tribalist sentiments have very often been injected into the level of national politics and where, nationalism, at least in the wealthier countries, is perceived as working pretty well.",political,unclear,national average,Hanson,upper-bound laundering,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2014/02/practical-gradualism-vs-moral-absolutism-for-immigration-and-revolution.html,2014-02-16,Tyler Cowen,"There is a clear utilitarian case against open borders, namely that it will — in some but not all cases — lower the quality of governance and destroy the goose that lays the golden eggs.",global-gains,unclear,unstated,Hanson,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/02/practical-gradualism-vs-moral-absolutism-for-immigration-and-revolution.html,2014-02-16,Tyler Cowen,I wonder if Alex will apply his absolutist idea on fully open borders to say Taiwan.,global-gains,unclear,unstated,Hanson,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/02/practical-gradualism-vs-moral-absolutism-for-immigration-and-revolution.html,2014-02-16,Tyler Cowen,"Gay marriage is like “open borders for Canadians.” I’m for both, but I don’t see many people succeeding with the “let’s privatize marriage” or “let’s allow any consensual marriage” arguments, no matter what their moral or practical merits may be.",global-gains,unclear,unstated,Hanson,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/02/practical-gradualism-vs-moral-absolutism-for-immigration-and-revolution.html,2014-02-16,Tyler Cowen,My original post gave some good evidence that a number of countries — though not the United States — are pretty close to the point of backlash from further immigration.,political,all immigrants,national average,Hanson,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/02/practical-gradualism-vs-moral-absolutism-for-immigration-and-revolution.html,2014-02-16,Tyler Cowen,The open borders of the EU is indeed a triumph.,global-gains,unclear,unstated,Hanson,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/02/does-immigration-undermine-public-support-for-social-policy.html,2014-02-26,Tyler Cowen,"There has been great interest in the relationship between immigration and the welfare state in recent years, and particularly since Alesina and Glaeser’s (2004) influential work.",other,all immigrants,unstated,Alesina,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2014/02/does-immigration-undermine-public-support-for-social-policy.html,2014-02-26,Tyler Cowen,"The percent foreign born, net migration, and the 10-year change in the percent foreign born all fail to have robust significant negative effects on welfare attitudes.",other,first generation,unstated,Alesina,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2014/02/does-immigration-undermine-public-support-for-social-policy.html,2014-02-26,Tyler Cowen,"There is evidence that the percent foreign born significantly undermines the welfare attitude that government “should provide a job for everyone who wants one.” However, there is more robust evidence that net migration and change in percent foreign born have positive effects on welfare attitudes.",wage,first generation,unstated,Alesina,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2014/03/strange-sentences-about-mexico-and-china.html,2014-03-06,Tyler Cowen,The smuggling accounted for 44 percent of the iron ore produced in Mexico.,other,Mexican-origin,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2014/03/the-sat-test-prep-income-and-race.html,2014-03-11,Alex Tabarrok,"The students they are admitting are almost entirely white, affluent kids with tutors or second generation, first generation immigrants from Queens and other places where the parents pay for test prep.",assimilation,descendants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2014/03/open-borders-day.html,2014-03-16,Alex Tabarrok,"Today, March 16, is Open Borders Day, a day to celebrate the right to emigrate and the right to immigrate; to peacefully move from place to place.",global-gains,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=5
https://marginalrevolution.com/marginalrevolution/2014/03/open-borders-day.html,2014-03-16,Alex Tabarrok,"It is also a day to reflect on the moral inconsistency that says “No one can be denied equal employment opportunity because of birthplace, ancestry, culture, linguistic characteristics common to a specific ethnic group, or accent” and yet at the same time places heavily armed guards at the border to capture, imprison, turn back and sometimes kill immigrants.",wage,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2014/07/facts-about-latino-children.html,2014-07-17,Tyler Cowen,"At the time, those 266,000 Cubans represented .14 percent of our population, seven times the number of migrants we are talking about today.",other,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2014/08/down-on-the-farm.html,2014-08-17,Tyler Cowen,"While the overall number of farms in the United States decreased by 4 percent from 2007 to 2012, during the same period the number of farms run by Hispanics increased by 21 percent to 67,000 from 55,570, according to data released in May from the government’s 2012 census of agriculture.",other,unclear,national average,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2014/08/down-on-the-farm.html,2014-08-17,Tyler Cowen,Flores (whose last name means “flowers” in English) is one of a growing number of Latinos who own or operate farms in the country.,assimilation,unclear,national average,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2014/09/the-case-for-open-borders.html,2014-09-15,Alex Tabarrok,"On the economics, David Roodman has a characteristically careful and comprehensive review written for Givewell of the evidence on the effect of immigration on native wages.",wage,all immigrants,unstated,Caplan,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/09/the-case-for-open-borders.html,2014-09-15,Alex Tabarrok,There is almost no evidence of anything close to one-to-one crowding out by new immigrant arrivals to the job market in industrial countries.,wage,first generation,unstated,Caplan,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/10/the-limits-of-open-borders-advocacy.html,2014-10-16,Tyler Cowen,"In summary, the libertarian discussion surrounding immigration shouldn’t be viewed as an all or nothing proposition and as Sanandaji has argued, it should take real world empirical patterns into account rather than assume away voting, the public sector, and social externalities.",political,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2014/10/the-limits-of-open-borders-advocacy.html,2014-10-16,Tyler Cowen,There are plenty of modest ways libertarians can criticize the existing immigration system without being in favor of open borders.,global-gains,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2014/10/immigration-granger-causes-neither-unemployment-nor-growth.html,2014-10-17,Tyler Cowen,"Using annual data over the 1980-2005 period for 22 OECD countries, we find that, only in Portugal, unemployment negatively causes immigration, while in any country, immigration does not cause unemployment.",wage,all immigrants,unstated,OECD,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/10/should-we-pay-teachers-more.html,2014-10-26,Tyler Cowen,The gains erased 78 percent of the achievement gap between Hispanic students and whites in the eighth grade.,other,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2014/10/how-much-of-politics-can-be-lined-up-along-one-dimension.html,2014-10-27,Tyler Cowen,"But, when it comes to the 40% of the adult public who have one or none of these characteristics — including, for example, African Americans and Latinos without bachelor’s degrees and nonvoting whites without bachelor’s degrees — there is no tendency whatsoever for people who lean in a given direction on one of these issues to lean in the same",other,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2014/11/street-harassment-and-social-cohesion-in-mexico-city.html,2014-11-02,Tyler Cowen,"The study was conducted in Mexico City, the most populous city in North America, which has a high documented prevalence of gender-based violence against women, ranging from 20-30% in a woman’s lifetime.",crime,Mexican-origin,local,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/11/street-harassment-and-social-cohesion-in-mexico-city.html,2014-11-02,Tyler Cowen,Data were drawn from a baseline survey among women currently participating in a randomized controlled trial in Mexico City (N=952).,other,Mexican-origin,local,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2014/11/african-immigrant-fact-of-the-day.html,2014-11-11,Tyler Cowen,They speak good English at very high rates — close to three-quarters — and they are more likely than other immigrants to be participating in the labor force.,assimilation,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/11/african-immigrant-fact-of-the-day.html,2014-11-11,Tyler Cowen,"In 2009, 41.7 percent of African-born adults age 25 and older had a bachelor’s degree or higher, compared to 28.1 percent of native-born adults and 26.8 percent of all foreign-born adults.",other,first generation,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2014/11/african-immigrant-fact-of-the-day.html,2014-11-11,Tyler Cowen,"Though African immigrants represented only 0.4 percent of all foreign born in 1960, this share grew to 1.4 percent in 1980, to 1.8 percent in 1990, and to 2.8 percent in 2000…",other,first generation,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2014/11/african-immigrant-fact-of-the-day.html,2014-11-11,Tyler Cowen,People born in the U.S. were roughly four times as likely to report engaging in violent behavior than immigrants from Asia and Africa…,crime,all immigrants,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2014/11/does-changing-immigrant-status-affect-their-wages.html,2014-11-20,Tyler Cowen,…The effect this will have on labor markets is complicated slightly by the fact that it’s not really a full amnesty.,wage,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2014/12/smuggling-cubans.html,2014-12-18,Alex Tabarrok,Eventually a rescue operation was staged by the Miami businessmen (details are unclear) and Puig escapes to Mexico City where in essence an auction is held in which the Dodgers win with a bid of $42 million over seven years.,other,Mexican-origin,local,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2014/12/smuggling-cubans.html,2014-12-18,Alex Tabarrok,"There are many lessons here about open(ing) borders, rent seeking, the law, and how making some trades illegal creates black markets often ruled by violence.",crime,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2014/12/smuggling-cubans.html,2014-12-18,Alex Tabarrok,"Once in Mexico, however, the operation got messy because Mexico’s Zetas gang were acting as intermediaries and with Puig in hand they demanded a greater share of the proceeds.",crime,Mexican-origin,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2014/12/smuggling-cubans.html,2014-12-18,Alex Tabarrok,"Investigators and court documents say Suarez was one of the Miami-based financiers of the 2012 smuggling venture in which Puig was taken by boat from Cuba to a fishing village near Cancun, Mexico, eventually crossing into the U.S. at Brownsville, Texas, on July 3 of that year.",other,Mexican-origin,local,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2015/01/bad-optics-bad-pr-the-culture-that-is-germany.html,2015-01-14,Tyler Cowen,"The move comes, town officials say, because all the refugee housing in the town’s jurisdiction is already filled with 200 asylum seekers, and the town doesn’t have the money to purchase temporary structures.",housing,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/01/bad-optics-bad-pr-the-culture-that-is-germany.html,2015-01-14,Tyler Cowen,"Schwerte, a community of 50,000 south of Dortmund, has decided to move 21 refugees into the camp’s only remaining building on the outskirts of the town.",other,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2015/03/open-english-borders.html,2015-03-03,Alex Tabarrok,Addendum: Open Borders Day is coming on March 16.,global-gains,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=5
https://marginalrevolution.com/marginalrevolution/2015/03/open-english-borders.html,2015-03-03,Alex Tabarrok,"It’s not crazy, however, to be concerned about some of the potential consequences of immediately opening borders between countries with very different income levels, culture or history.",culture,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/03/open-english-borders.html,2015-03-03,Alex Tabarrok,"It is crazy, however, to fear opening borders between countries with similar income levels, culture and history.",culture,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/03/open-english-borders.html,2015-03-03,Alex Tabarrok,Write about open borders–pro or con–on that day.,global-gains,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/03/united-states-fact-of-the-day-3.html,2015-03-13,Tyler Cowen,"Joe Uva, chairman of Hispanic enterprises and content at NBCUniversal, a big media company, is fond of telling fellow executives that with a combined purchasing power of $1.1 trillion, if Hispanic-Americans were a country they would rank 16th in the world.",global-gains,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/03/united-states-fact-of-the-day-3.html,2015-03-13,Tyler Cowen,The median age of whites is 42; of blacks 32; and of Hispanics 28.,other,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2015/03/united-states-fact-of-the-day-3.html,2015-03-13,Tyler Cowen,"Among American-born Hispanics, the median age is a stunning 18.",other,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2015/03/65343.html,2015-03-16,Alex Tabarrok,"In honor of March 16, Open Borders Day, here is the Open Borders Manifesto to which I am a signatory.",global-gains,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=5
https://marginalrevolution.com/marginalrevolution/2015/03/65343.html,2015-03-16,Alex Tabarrok,"Most of the people legally-barred from moving across international borders today are fleeing persecution or poverty, desire a better job or home, or simply want to see the city lights.",wage,unclear,local,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2015/03/mexican-markets-in-everything-james-bond-edition.html,2015-03-16,Tyler Cowen,"A further $6 million was said to have been achieved by means such as replacing a cage fighting scene with footage of Mexico’s popular Day of the Dead festivities, and highlighting Mexico City’s “modern” skyline, the Telegraph reported.",other,Mexican-origin,local,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2015/03/mexican-markets-in-everything-james-bond-edition.html,2015-03-16,Tyler Cowen,"“You have done a great job in getting us the Mexican incentive,” wrote Jonathan Glickman, president of MGM’s motion picture group, in an email to the film’s producers.",wage,Mexican-origin,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2015/03/jeff-biddle-on-migration-and-air-conditioning.html,2015-03-30,Tyler Cowen,"And oh by the way, Washington and Alaska are the only two with no state income tax.” I’ll add this point: to the extent income inequality is rising, a relatively small number of cross-state migrants can lead to a noticeable difference in cross-state growth and job creation rates.",fiscal,all immigrants,federal,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2015/05/immigration-and-the-institutions-of-freedom.html,2015-05-12,Alex Tabarrok,"The economics literature generally finds a positive, but small, gain in income to native-born populations from immigrants and potentially large gains in world incomes.",global-gains,all immigrants,unstated,Nowrasteh,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2015/06/the-public-choice-economics-of-kansas-fiscal-policy.html,2015-06-14,Tyler Cowen,"The real disparity is going to be at the border towns: After the change there will be a .7% difference between KC, KS and KC, MO, though I bet the Missouri side will raise taxes to compensate.",fiscal,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=5
https://marginalrevolution.com/marginalrevolution/2015/06/the-public-choice-economics-of-kansas-fiscal-policy.html,2015-06-14,Tyler Cowen,"As a general rule, the money and the shopping is on the Kansas side of the border, so stuff isn’t going to transition immediately, but I expect some Laffer curve effects here for local governments, and I would hope they’ll respond by dropping taxes to compensate.",fiscal,unclear,local,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/07/southern-italy-europes-soft-underbelly.html,2015-07-03,Tyler Cowen,"In absolute terms, incomes there (17,200 euros GDP per person in 2014) are far lower than among American blacks or Hispanics.",other,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2015/07/latin-american-productivity-problems.html,2015-07-12,Tyler Cowen,Yet even Mexico has grown an average of only 2.4% a year over the last twenty years.,other,Mexican-origin,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2015/07/is-the-great-reset-coming-first-to-immigrants.html,2015-07-16,Tyler Cowen,The growing education levels of immigrants in the 1990s have not led to a large improvement in earnings as one might expect if growing computerization and the resulting technological change was leading to a rising return to non-routine cognitive skills and a greater wage return to university education.,wage,all immigrants,unstated,NBER,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/07/is-the-great-reset-coming-first-to-immigrants.html,2015-07-16,Tyler Cowen,"Immigrants of course are rarely labor market insiders, so, when structural change is occurring, they step into the new world of labor markets before the natives do.",wage,all immigrants,unstated,NBER,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/07/is-the-great-reset-coming-first-to-immigrants.html,2015-07-16,Tyler Cowen,The earnings and occupational task requirements of immigrants to Canada are analyzed.,wage,all immigrants,unstated,NBER,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
https://marginalrevolution.com/marginalrevolution/2015/07/open-borders-for-a-year.html,2015-07-17,Tyler Cowen,"There is debate over Open Borders vs. more restrictive immigration, but how about some combination of the two options?",global-gains,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/07/open-borders-for-a-year.html,2015-07-17,Tyler Cowen,"What about open borders for a solid year, followed by a more restrictive immigration policy?",global-gains,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/07/open-borders-for-a-year.html,2015-07-17,Tyler Cowen,What about open borders for a month?,global-gains,unclear,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/08/germany-projection-of-the-day.html,2015-08-20,Tyler Cowen,"I think of these developments as a good illustration of why an attempt at truly, fully open borders probably would, due to backlash, result in a lower level of immigration than the pro-immigration, immigration-increasing, low-skilled immigration increasing policies I favor.",political,low-skill,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=4
https://marginalrevolution.com/marginalrevolution/2015/08/germany-projection-of-the-day.html,2015-08-20,Tyler Cowen,"In the meantime, my fear is that this immigration will not proceed in an orderly manner, and the backlash against immigration will grow stronger yet.",political,all immigrants,unstated,,none-apparent,author-voice; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=3
https://marginalrevolution.com/marginalrevolution/2015/08/germany-projection-of-the-day.html,2015-08-20,Tyler Cowen,"Berlin has said it expects to receive a record 800,000 asylum seekers this year, more than the entire EU combined in 2014, laying bare the scale of the biggest refugee crisis to face the continent since the second world war.",other,unclear,unstated,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2015/08/germany-projection-of-the-day.html,2015-08-20,Tyler Cowen,"The forces, drawn from the Hungary’s police, will patrol the 175km long border with Serbia, where soldiers and labourers are building a 4m high razor-wire fence to keep out an estimated 300,000 migrants expected to arrive in the country this year.",other,all immigrants,national average,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=2
https://marginalrevolution.com/marginalrevolution/2015/08/germany-projection-of-the-day.html,2015-08-20,Tyler Cowen,Authorities in Hungary said this week they would dispatch thousands of “border hunters” to arrest migrants entering the country from Serbia.,crime,all immigrants,national average,,none-apparent,quoted-block; auto-extracted; failure-mode=keyword-flag (not adjudicated); score=1
